game_pk,date,season,away_team_id,away_team,home_team_id,home_team,venue_id,venue_name,away_1st_runs,home_1st_runs,top_1st_scored,bottom_1st_scored,nrfi,yrfi,total_1st_runs
717998,2023-05-27,2023,146,Miami Marlins,108,Los Angeles Angels,1,Angel Stadium,1,0,1,0,0,1,1
717999,2023-05-27,2023,137,San Francisco Giants,158,Milwaukee Brewers,32,American Family Field,1,0,1,0,0,1,1
718000,2023-05-27,2023,120,Washington Nationals,118,Kansas City Royals,7,Kauffman Stadium,0,1,0,1,0,1,1
718001,2023-05-27,2023,140,Texas Rangers,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
718002,2023-05-27,2023,119,Los Angeles Dodgers,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
718003,2023-05-27,2023,117,Houston Astros,133,Oakland Athletics,10,Oakland Coliseum,2,0,1,0,0,1,2
718004,2023-05-27,2023,134,Pittsburgh Pirates,136,Seattle Mariners,680,T-Mobile Park,0,3,0,1,0,1,3
718005,2023-05-27,2023,145,Chicago White Sox,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
718006,2023-05-27,2023,135,San Diego Padres,147,New York Yankees,3313,Yankee Stadium,0,1,0,1,0,1,1
718007,2023-05-27,2023,113,Cincinnati Reds,112,Chicago Cubs,17,Wrigley Field,0,1,0,1,0,1,1
718008,2023-05-27,2023,141,Toronto Blue Jays,142,Minnesota Twins,3312,Target Field,1,3,1,1,0,1,4
718011,2023-05-27,2023,121,New York Mets,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
717980,2023-05-28,2023,117,Houston Astros,133,Oakland Athletics,10,Oakland Coliseum,1,1,1,1,0,1,2
717981,2023-05-28,2023,111,Boston Red Sox,109,Arizona Diamondbacks,15,Chase Field,0,3,0,1,0,1,3
717982,2023-05-28,2023,121,New York Mets,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
717983,2023-05-28,2023,134,Pittsburgh Pirates,136,Seattle Mariners,680,T-Mobile Park,0,1,0,1,0,1,1
717984,2023-05-28,2023,146,Miami Marlins,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
717985,2023-05-28,2023,120,Washington Nationals,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
717986,2023-05-28,2023,137,San Francisco Giants,158,Milwaukee Brewers,32,American Family Field,0,3,0,1,0,1,3
717987,2023-05-28,2023,113,Cincinnati Reds,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
717988,2023-05-28,2023,141,Toronto Blue Jays,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
717989,2023-05-28,2023,145,Chicago White Sox,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
717990,2023-05-28,2023,140,Texas Rangers,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,2,0,1,0,1,2
717992,2023-05-28,2023,143,Philadelphia Phillies,144,Atlanta Braves,4705,Truist Park,0,7,0,1,0,1,7
717993,2023-05-28,2023,138,St. Louis Cardinals,114,Cleveland Guardians,5,Progressive Field,0,1,0,1,0,1,1
717994,2023-05-28,2023,119,Los Angeles Dodgers,139,Tampa Bay Rays,12,Tropicana Field,0,1,0,1,0,1,1
717995,2023-05-28,2023,135,San Diego Padres,147,New York Yankees,3313,Yankee Stadium,1,1,1,1,0,1,2
717968,2023-05-29,2023,142,Minnesota Twins,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
717969,2023-05-29,2023,147,New York Yankees,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
717970,2023-05-29,2023,144,Atlanta Braves,133,Oakland Athletics,10,Oakland Coliseum,1,0,1,0,0,1,1
717971,2023-05-29,2023,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,4,1,1,1,0,1,5
717973,2023-05-29,2023,120,Washington Nationals,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
717974,2023-05-29,2023,114,Cleveland Guardians,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
717975,2023-05-29,2023,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
717976,2023-05-29,2023,139,Tampa Bay Rays,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
717977,2023-05-29,2023,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,1,0,1,0,0,1,1
717978,2023-05-29,2023,134,Pittsburgh Pirates,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
717979,2023-05-29,2023,140,Texas Rangers,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
717952,2023-05-30,2023,147,New York Yankees,136,Seattle Mariners,680,T-Mobile Park,3,0,1,0,0,1,3
717955,2023-05-30,2023,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,3,0,1,0,1,3
717956,2023-05-30,2023,142,Minnesota Twins,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
717957,2023-05-30,2023,120,Washington Nationals,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
717958,2023-05-30,2023,144,Atlanta Braves,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
717959,2023-05-30,2023,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,1,1,1,1,0,1,2
717960,2023-05-30,2023,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
717961,2023-05-30,2023,139,Tampa Bay Rays,112,Chicago Cubs,17,Wrigley Field,0,1,0,1,0,1,1
717962,2023-05-30,2023,143,Philadelphia Phillies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
717963,2023-05-30,2023,135,San Diego Padres,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717964,2023-05-30,2023,140,Texas Rangers,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
717965,2023-05-30,2023,158,Milwaukee Brewers,141,Toronto Blue Jays,14,Rogers Centre,2,4,1,1,0,1,6
717966,2023-05-30,2023,113,Cincinnati Reds,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717967,2023-05-30,2023,114,Cleveland Guardians,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,2,0,1,0,1,2
717972,2023-05-30,2023,134,Pittsburgh Pirates,137,San Francisco Giants,2395,Oracle Park,1,1,1,1,0,1,2
717938,2023-05-31,2023,142,Minnesota Twins,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
717939,2023-05-31,2023,147,New York Yankees,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
717940,2023-05-31,2023,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,3,0,1,0,1,3
717943,2023-05-31,2023,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,2,0,1,0,0,1,2
717944,2023-05-31,2023,143,Philadelphia Phillies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
717945,2023-05-31,2023,135,San Diego Padres,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717946,2023-05-31,2023,114,Cleveland Guardians,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
717947,2023-05-31,2023,158,Milwaukee Brewers,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
717948,2023-05-31,2023,113,Cincinnati Reds,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717949,2023-05-31,2023,144,Atlanta Braves,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
717950,2023-05-31,2023,139,Tampa Bay Rays,112,Chicago Cubs,17,Wrigley Field,0,2,0,1,0,1,2
717951,2023-05-31,2023,140,Texas Rangers,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
717953,2023-05-31,2023,134,Pittsburgh Pirates,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
717954,2023-05-31,2023,120,Washington Nationals,119,Los Angeles Dodgers,22,Dodger Stadium,0,3,0,1,0,1,3
717932,2023-06-01,2023,113,Cincinnati Reds,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717933,2023-06-01,2023,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
717934,2023-06-01,2023,143,Philadelphia Phillies,121,New York Mets,3289,Citi Field,2,0,1,0,0,1,2
717936,2023-06-01,2023,108,Los Angeles Angels,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
717937,2023-06-01,2023,114,Cleveland Guardians,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
717941,2023-06-01,2023,135,San Diego Padres,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717942,2023-06-01,2023,158,Milwaukee Brewers,141,Toronto Blue Jays,14,Rogers Centre,0,3,0,1,0,1,3
717917,2023-06-02,2023,147,New York Yankees,119,Los Angeles Dodgers,22,Dodger Stadium,0,6,0,1,0,1,6
717919,2023-06-02,2023,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,0,2,0,1,0,1,2
717920,2023-06-02,2023,110,Baltimore Orioles,137,San Francisco Giants,2395,Oracle Park,0,1,0,1,0,1,1
717921,2023-06-02,2023,112,Chicago Cubs,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
717922,2023-06-02,2023,136,Seattle Mariners,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
717923,2023-06-02,2023,115,Colorado Rockies,118,Kansas City Royals,7,Kauffman Stadium,1,0,1,0,0,1,1
717924,2023-06-02,2023,114,Cleveland Guardians,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
717925,2023-06-02,2023,116,Detroit Tigers,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
717926,2023-06-02,2023,108,Los Angeles Angels,117,Houston Astros,2392,Minute Maid Park,0,2,0,1,0,1,2
717927,2023-06-02,2023,133,Oakland Athletics,146,Miami Marlins,4169,loanDepot park,0,2,0,1,0,1,2
717929,2023-06-02,2023,141,Toronto Blue Jays,121,New York Mets,3289,Citi Field,1,0,1,0,0,1,1
717930,2023-06-02,2023,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
717931,2023-06-02,2023,158,Milwaukee Brewers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
717935,2023-06-02,2023,143,Philadelphia Phillies,120,Washington Nationals,3309,Nationals Park,0,2,0,1,0,1,2
717885,2023-06-03,2023,139,Tampa Bay Rays,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717901,2023-06-03,2023,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
717903,2023-06-03,2023,112,Chicago Cubs,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
717905,2023-06-03,2023,147,New York Yankees,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
717906,2023-06-03,2023,158,Milwaukee Brewers,113,Cincinnati Reds,2602,Great American Ball Park,1,1,1,1,0,1,2
717907,2023-06-03,2023,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
717908,2023-06-03,2023,108,Los Angeles Angels,117,Houston Astros,2392,Minute Maid Park,0,1,0,1,0,1,1
717909,2023-06-03,2023,115,Colorado Rockies,118,Kansas City Royals,7,Kauffman Stadium,5,1,1,1,0,1,6
717910,2023-06-03,2023,141,Toronto Blue Jays,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
717911,2023-06-03,2023,133,Oakland Athletics,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717912,2023-06-03,2023,136,Seattle Mariners,140,Texas Rangers,5325,Globe Life Field,1,3,1,1,0,1,4
717913,2023-06-03,2023,114,Cleveland Guardians,142,Minnesota Twins,3312,Target Field,0,1,0,1,0,1,1
717914,2023-06-03,2023,143,Philadelphia Phillies,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
717915,2023-06-03,2023,116,Detroit Tigers,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
717916,2023-06-03,2023,110,Baltimore Orioles,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
717918,2023-06-03,2023,139,Tampa Bay Rays,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717888,2023-06-04,2023,147,New York Yankees,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
717889,2023-06-04,2023,112,Chicago Cubs,135,San Diego Padres,2680,Petco Park,1,0,1,0,0,1,1
717890,2023-06-04,2023,110,Baltimore Orioles,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
717891,2023-06-04,2023,116,Detroit Tigers,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
717892,2023-06-04,2023,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
717893,2023-06-04,2023,115,Colorado Rockies,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
717894,2023-06-04,2023,136,Seattle Mariners,140,Texas Rangers,5325,Globe Life Field,0,2,0,1,0,1,2
717895,2023-06-04,2023,114,Cleveland Guardians,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
717896,2023-06-04,2023,133,Oakland Athletics,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717897,2023-06-04,2023,158,Milwaukee Brewers,113,Cincinnati Reds,2602,Great American Ball Park,3,0,1,0,0,1,3
717898,2023-06-04,2023,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,0,2,0,1,0,1,2
717899,2023-06-04,2023,108,Los Angeles Angels,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
717900,2023-06-04,2023,141,Toronto Blue Jays,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
717902,2023-06-04,2023,143,Philadelphia Phillies,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
717904,2023-06-04,2023,139,Tampa Bay Rays,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717878,2023-06-05,2023,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,6,0,1,0,0,1,6
717879,2023-06-05,2023,138,St. Louis Cardinals,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
717880,2023-06-05,2023,112,Chicago Cubs,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
717883,2023-06-05,2023,158,Milwaukee Brewers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
717884,2023-06-05,2023,133,Oakland Athletics,134,Pittsburgh Pirates,31,PNC Park,1,0,1,0,0,1,1
717886,2023-06-05,2023,116,Detroit Tigers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
717887,2023-06-05,2023,118,Kansas City Royals,146,Miami Marlins,4169,loanDepot park,2,0,1,0,0,1,2
717928,2023-06-05,2023,139,Tampa Bay Rays,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
717861,2023-06-06,2023,112,Chicago Cubs,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
717864,2023-06-06,2023,136,Seattle Mariners,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
717867,2023-06-06,2023,110,Baltimore Orioles,158,Milwaukee Brewers,32,American Family Field,0,2,0,1,0,1,2
717868,2023-06-06,2023,138,St. Louis Cardinals,140,Texas Rangers,5325,Globe Life Field,2,0,1,0,0,1,2
717869,2023-06-06,2023,137,San Francisco Giants,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
717870,2023-06-06,2023,119,Los Angeles Dodgers,113,Cincinnati Reds,2602,Great American Ball Park,3,3,1,1,0,1,6
717871,2023-06-06,2023,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
717872,2023-06-06,2023,121,New York Mets,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
717873,2023-06-06,2023,111,Boston Red Sox,114,Cleveland Guardians,5,Progressive Field,0,2,0,1,0,1,2
717874,2023-06-06,2023,133,Oakland Athletics,134,Pittsburgh Pirates,31,PNC Park,0,1,0,1,0,1,1
717875,2023-06-06,2023,116,Detroit Tigers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
717876,2023-06-06,2023,118,Kansas City Royals,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717877,2023-06-06,2023,145,Chicago White Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
717881,2023-06-06,2023,109,Arizona Diamondbacks,120,Washington Nationals,3309,Nationals Park,1,4,1,1,0,1,5
717882,2023-06-06,2023,142,Minnesota Twins,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
717850,2023-06-07,2023,121,New York Mets,144,Atlanta Braves,4705,Truist Park,1,0,1,0,0,1,1
717851,2023-06-07,2023,110,Baltimore Orioles,158,Milwaukee Brewers,32,American Family Field,0,1,0,1,0,1,1
717852,2023-06-07,2023,137,San Francisco Giants,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
717853,2023-06-07,2023,119,Los Angeles Dodgers,113,Cincinnati Reds,2602,Great American Ball Park,2,2,1,1,0,1,4
717854,2023-06-07,2023,138,St. Louis Cardinals,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
717855,2023-06-07,2023,112,Chicago Cubs,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
717856,2023-06-07,2023,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
717858,2023-06-07,2023,111,Boston Red Sox,114,Cleveland Guardians,5,Progressive Field,1,0,1,0,0,1,1
717859,2023-06-07,2023,142,Minnesota Twins,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
717860,2023-06-07,2023,118,Kansas City Royals,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
717863,2023-06-07,2023,136,Seattle Mariners,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
717865,2023-06-07,2023,133,Oakland Athletics,134,Pittsburgh Pirates,31,PNC Park,7,0,1,0,0,1,7
717866,2023-06-07,2023,109,Arizona Diamondbacks,120,Washington Nationals,3309,Nationals Park,3,0,1,0,0,1,3
717838,2023-06-08,2023,112,Chicago Cubs,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
717840,2023-06-08,2023,121,New York Mets,144,Atlanta Braves,4705,Truist Park,0,3,0,1,0,1,3
717842,2023-06-08,2023,111,Boston Red Sox,114,Cleveland Guardians,5,Progressive Field,0,1,0,1,0,1,1
717843,2023-06-08,2023,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
717844,2023-06-08,2023,119,Los Angeles Dodgers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
717845,2023-06-08,2023,142,Minnesota Twins,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
717846,2023-06-08,2023,137,San Francisco Giants,115,Colorado Rockies,19,Coors Field,1,4,1,1,0,1,5
717848,2023-06-08,2023,145,Chicago White Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
717849,2023-06-08,2023,110,Baltimore Orioles,158,Milwaukee Brewers,32,American Family Field,0,3,0,1,0,1,3
717857,2023-06-08,2023,145,Chicago White Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
717862,2023-06-08,2023,116,Detroit Tigers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
717823,2023-06-09,2023,112,Chicago Cubs,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
717824,2023-06-09,2023,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,2,0,1,0,0,1,2
717827,2023-06-09,2023,140,Texas Rangers,139,Tampa Bay Rays,12,Tropicana Field,0,1,0,1,0,1,1
717828,2023-06-09,2023,146,Miami Marlins,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
717829,2023-06-09,2023,120,Washington Nationals,144,Atlanta Braves,4705,Truist Park,1,0,1,0,0,1,1
717830,2023-06-09,2023,135,San Diego Padres,115,Colorado Rockies,19,Coors Field,3,0,1,0,0,1,3
717831,2023-06-09,2023,133,Oakland Athletics,158,Milwaukee Brewers,32,American Family Field,3,0,1,0,0,1,3
717832,2023-06-09,2023,113,Cincinnati Reds,138,St. Louis Cardinals,2889,Busch Stadium,0,2,0,1,0,1,2
717833,2023-06-09,2023,117,Houston Astros,114,Cleveland Guardians,5,Progressive Field,3,0,1,0,0,1,3
717834,2023-06-09,2023,109,Arizona Diamondbacks,116,Detroit Tigers,2394,Comerica Park,1,0,1,0,0,1,1
717835,2023-06-09,2023,142,Minnesota Twins,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
717836,2023-06-09,2023,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
717837,2023-06-09,2023,119,Los Angeles Dodgers,143,Philadelphia Phillies,2681,Citizens Bank Park,1,0,1,0,0,1,1
717839,2023-06-09,2023,118,Kansas City Royals,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,1,0,1,0,1,1
717841,2023-06-09,2023,111,Boston Red Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
717809,2023-06-10,2023,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
717811,2023-06-10,2023,119,Los Angeles Dodgers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
717812,2023-06-10,2023,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
717813,2023-06-10,2023,140,Texas Rangers,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
717814,2023-06-10,2023,133,Oakland Athletics,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
717815,2023-06-10,2023,117,Houston Astros,114,Cleveland Guardians,5,Progressive Field,3,1,1,1,0,1,4
717816,2023-06-10,2023,120,Washington Nationals,144,Atlanta Braves,4705,Truist Park,1,1,1,1,0,1,2
717817,2023-06-10,2023,113,Cincinnati Reds,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
717818,2023-06-10,2023,118,Kansas City Royals,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,2,0,1,0,1,2
717819,2023-06-10,2023,135,San Diego Padres,115,Colorado Rockies,19,Coors Field,1,0,1,0,0,1,1
717820,2023-06-10,2023,146,Miami Marlins,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
717821,2023-06-10,2023,109,Arizona Diamondbacks,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
717822,2023-06-10,2023,142,Minnesota Twins,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
717825,2023-06-10,2023,111,Boston Red Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
717826,2023-06-10,2023,112,Chicago Cubs,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
717795,2023-06-11,2023,146,Miami Marlins,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
717796,2023-06-11,2023,112,Chicago Cubs,137,San Francisco Giants,2395,Oracle Park,0,2,0,1,0,1,2
717797,2023-06-11,2023,113,Cincinnati Reds,138,St. Louis Cardinals,2889,Busch Stadium,1,0,1,0,0,1,1
717798,2023-06-11,2023,135,San Diego Padres,115,Colorado Rockies,19,Coors Field,0,1,0,1,0,1,1
717799,2023-06-11,2023,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,0,2,0,1,0,1,2
717800,2023-06-11,2023,133,Oakland Athletics,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
717801,2023-06-11,2023,140,Texas Rangers,139,Tampa Bay Rays,12,Tropicana Field,0,2,0,1,0,1,2
717802,2023-06-11,2023,117,Houston Astros,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
717803,2023-06-11,2023,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
717804,2023-06-11,2023,109,Arizona Diamondbacks,116,Detroit Tigers,2394,Comerica Park,0,1,0,1,0,1,1
717805,2023-06-11,2023,142,Minnesota Twins,141,Toronto Blue Jays,14,Rogers Centre,4,1,1,1,0,1,5
717806,2023-06-11,2023,119,Los Angeles Dodgers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
717807,2023-06-11,2023,120,Washington Nationals,144,Atlanta Braves,4705,Truist Park,0,2,0,1,0,1,2
717808,2023-06-11,2023,118,Kansas City Royals,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,3,1,1,0,1,4
